,MMSI,SHIPNAME,VESSEL TYPE,SPEED (KNOTSx10),COURSE,HEADING,TIMESTAMP UTC,LENGTH,Year,ship_Loc,LAT,LON,distance(in km),eastern_caldera_Loc,instance_id,ud_group
9904,367800100,ROGER REVELLE,Research/Survey Vessel,3,212,182,2018-07-06 09:23:04,83.26,2018,"(45.95453, -130.0099)",45.95453,-130.0099,3.21,"(45.9399, -129.9742)",EC_20180706091848_20180706092848,Research
9905,367800100,ROGER REVELLE,Research/Survey Vessel,3,51,181,2018-07-06 09:23:52,83.26,2018,"(45.95456, -130.0099)",45.95456,-130.0099,3.21,"(45.9399, -129.9742)",EC_20180706091848_20180706092848,Research
9906,367800100,ROGER REVELLE,Research/Survey Vessel,3,16,182,2018-07-06 09:24:07,83.26,2018,"(45.95453, -130.0098)",45.95453,-130.0098,3.2,"(45.9399, -129.9742)",EC_20180706091848_20180706092848,Research
9907,367800100,ROGER REVELLE,Research/Survey Vessel,3,4,182,2018-07-06 09:26:00,83.26,2018,"(45.95454, -130.0098)",45.95454,-130.0098,3.2,"(45.9399, -129.9742)",EC_20180706091848_20180706092848,Research
9908,367800100,ROGER REVELLE,Research/Survey Vessel,3,344,182,2018-07-06 09:27:48,83.26,2018,"(45.95453, -130.0099)",45.95453,-130.0099,3.21,"(45.9399, -129.9742)",EC_20180706091848_20180706092848,Research
9909,367800100,ROGER REVELLE,Research/Survey Vessel,2,290,183,2018-07-06 09:28:35,83.26,2018,"(45.95456, -130.0099)",45.95456,-130.0099,3.21,"(45.9399, -129.9742)",EC_20180706091848_20180706092848,Research
9910,367800100,ROGER REVELLE,Research/Survey Vessel,2,289,182,2018-07-06 09:28:37,83.26,2018,"(45.95456, -130.0099)",45.95456,-130.0099,3.21,"(45.9399, -129.9742)",EC_20180706091848_20180706092848,Research
9911,367800100,ROGER REVELLE,Research/Survey Vessel,3,13,181,2018-07-06 09:29:21,83.26,2018,"(45.95456, -130.0099)",45.95456,-130.0099,3.21,"(45.9399, -129.9742)",EC_20180706092848_20180706093848,Research
9912,367800100,ROGER REVELLE,Research/Survey Vessel,3,93,181,2018-07-06 09:29:41,83.26,2018,"(45.95453, -130.0098)",45.95453,-130.0098,3.2,"(45.9399, -129.9742)",EC_20180706092848_20180706093848,Research
9913,367800100,ROGER REVELLE,Research/Survey Vessel,3,63,181,2018-07-06 09:29:45,83.26,2018,"(45.95453, -130.0098)",45.95453,-130.0098,3.2,"(45.9399, -129.9742)",EC_20180706092848_20180706093848,Research
9914,367800100,ROGER REVELLE,Research/Survey Vessel,3,356,180,2018-07-06 09:38:32,83.26,2018,"(45.95457, -130.0098)",45.95457,-130.0098,3.21,"(45.9399, -129.9742)",EC_20180706092848_20180706093848,Research
9915,367800100,ROGER REVELLE,Research/Survey Vessel,4,176,181,2018-07-06 09:41:50,83.26,2018,"(45.95449, -130.0098)",45.95449,-130.0098,3.2,"(45.9399, -129.9742)",EC_20180706093848_20180706094848,Research
9916,367800100,ROGER REVELLE,Research/Survey Vessel,2,103,181,2018-07-06 09:49:26,83.26,2018,"(45.95453, -130.0098)",45.95453,-130.0098,3.2,"(45.9399, -129.9742)",EC_20180706094848_20180706095848,Research
9917,367800100,ROGER REVELLE,Research/Survey Vessel,2,213,182,2018-07-06 09:54:19,83.26,2018,"(45.95455, -130.0099)",45.95455,-130.0099,3.21,"(45.9399, -129.9742)",EC_20180706094848_20180706095848,Research
9918,367800100,ROGER REVELLE,Research/Survey Vessel,2,189,183,2018-07-06 10:02:06,83.26,2018,"(45.95454, -130.0099)",45.95454,-130.0099,3.21,"(45.9399, -129.9742)",EC_20180706095848_20180706100848,Research
9919,367800100,ROGER REVELLE,Research/Survey Vessel,5,19,179,2018-07-06 10:12:33,83.26,2018,"(45.95456, -130.0098)",45.95456,-130.0098,3.21,"(45.9399, -129.9742)",EC_20180706100848_20180706101848,Research
9920,367800100,ROGER REVELLE,Research/Survey Vessel,2,71,181,2018-07-06 10:21:01,83.26,2018,"(45.95461, -130.0092)",45.95461,-130.0092,3.17,"(45.9399, -129.9742)",EC_20180706101848_20180706102848,Research
9921,367800100,ROGER REVELLE,Research/Survey Vessel,3,188,181,2018-07-06 10:25:38,83.26,2018,"(45.95463, -130.0091)",45.95463,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706101848_20180706102848,Research
9922,367800100,ROGER REVELLE,Research/Survey Vessel,3,30,180,2018-07-06 10:27:54,83.26,2018,"(45.95464, -130.0091)",45.95464,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706101848_20180706102848,Research
9923,367800100,ROGER REVELLE,Research/Survey Vessel,3,79,182,2018-07-06 10:28:25,83.26,2018,"(45.95464, -130.0091)",45.95464,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706101848_20180706102848,Research
9924,367800100,ROGER REVELLE,Research/Survey Vessel,2,63,181,2018-07-06 10:28:35,83.26,2018,"(45.95464, -130.0091)",45.95464,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706101848_20180706102848,Research
9925,367800100,ROGER REVELLE,Research/Survey Vessel,3,4,182,2018-07-06 10:28:59,83.26,2018,"(45.95468, -130.0091)",45.95468,-130.0091,3.17,"(45.9399, -129.9742)",EC_20180706102848_20180706103848,Research
9926,367800100,ROGER REVELLE,Research/Survey Vessel,3,57,180,2018-07-06 10:30:35,83.26,2018,"(45.95464, -130.0091)",45.95464,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706102848_20180706103848,Research
9927,367800100,ROGER REVELLE,Research/Survey Vessel,4,199,181,2018-07-06 10:32:33,83.26,2018,"(45.95464, -130.0091)",45.95464,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706102848_20180706103848,Research
9928,367800100,ROGER REVELLE,Research/Survey Vessel,3,198,181,2018-07-06 10:32:36,83.26,2018,"(45.95464, -130.0091)",45.95464,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706102848_20180706103848,Research
9929,367800100,ROGER REVELLE,Research/Survey Vessel,4,198,182,2018-07-06 10:32:37,83.26,2018,"(45.95464, -130.0091)",45.95464,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706102848_20180706103848,Research
9930,367800100,ROGER REVELLE,Research/Survey Vessel,3,198,181,2018-07-06 10:32:38,83.26,2018,"(45.95466, -130.0091)",45.95466,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706102848_20180706103848,Research
9931,367800100,ROGER REVELLE,Research/Survey Vessel,2,140,180,2018-07-06 10:38:07,83.26,2018,"(45.95465, -130.0091)",45.95465,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706102848_20180706103848,Research
9932,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,351,295,2020-09-14 00:19:14,83.26,2020,"(45.91778, -129.9929)",45.91778,-129.9929,2.85,"(45.9399, -129.9742)",EC_20180706103848_20180706104848,Research
9933,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,351,294,2020-09-14 00:21:32,83.26,2020,"(45.91778, -129.9929)",45.91778,-129.9929,2.85,"(45.9399, -129.9742)",EC_20180706104848_20180706105848,Research
9934,367800100,ROGER REVELLE,Research/Survey Vessel,3,343,180,2018-07-06 11:04:29,83.26,2018,"(45.95466, -130.0091)",45.95466,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706105848_20180706110848,Research
9935,367800100,ROGER REVELLE,Research/Survey Vessel,2,150,184,2018-07-06 11:06:13,83.26,2018,"(45.95463, -130.0091)",45.95463,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706105848_20180706110848,Research
9936,367800100,ROGER REVELLE,Research/Survey Vessel,3,73,184,2018-07-06 11:18:05,83.26,2018,"(45.95463, -130.0091)",45.95463,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706110848_20180706111848,Research
9937,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,0,211,295,2020-09-14 00:41:04,83.26,2020,"(45.9178, -129.9929)",45.9178,-129.9929,2.85,"(45.9399, -129.9742)",EC_20180706111848_20180706112848,Research
9938,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,211,294,2020-09-14 00:43:33,83.26,2020,"(45.9178, -129.9929)",45.9178,-129.9929,2.85,"(45.9399, -129.9742)",EC_20180706112848_20180706113848,Research
9939,367800100,ROGER REVELLE,Research/Survey Vessel,3,140,182,2018-07-06 11:38:53,83.26,2018,"(45.95465, -130.0091)",45.95465,-130.0091,3.16,"(45.9399, -129.9742)",EC_20180706113848_20180706114848,Research
9940,367800100,ROGER REVELLE,Research/Survey Vessel,9,124,169,2018-07-06 11:47:17,83.26,2018,"(45.95469, -130.0084)",45.95469,-130.0084,3.12,"(45.9399, -129.9742)",EC_20180706113848_20180706114848,Research
9941,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,0,211,295,2020-09-14 00:51:03,83.26,2020,"(45.91782, -129.9929)",45.91782,-129.9929,2.85,"(45.9399, -129.9742)",EC_20180706114848_20180706115848,Research
9942,367800100,ROGER REVELLE,Research/Survey Vessel,5,78,198,2018-07-06 11:59:47,83.26,2018,"(45.95291, -130.0077)",45.95291,-130.0077,2.97,"(45.9399, -129.9742)",EC_20180706115848_20180706120848,Research
9943,367800100,ROGER REVELLE,Research/Survey Vessel,8,84,191,2018-07-06 12:01:59,83.26,2018,"(45.95299, -130.0071)",45.95299,-130.0071,2.94,"(45.9399, -129.9742)",EC_20180706115848_20180706120848,Research
9944,367800100,ROGER REVELLE,Research/Survey Vessel,8,83,192,2018-07-06 12:02:03,83.26,2018,"(45.95299, -130.0071)",45.95299,-130.0071,2.94,"(45.9399, -129.9742)",EC_20180706115848_20180706120848,Research
9945,367800100,ROGER REVELLE,Research/Survey Vessel,8,69,191,2018-07-06 12:02:48,83.26,2018,"(45.95303, -130.0068)",45.95303,-130.0068,2.92,"(45.9399, -129.9742)",EC_20180706115848_20180706120848,Research
9946,367800100,ROGER REVELLE,Research/Survey Vessel,9,73,187,2018-07-06 12:04:05,83.26,2018,"(45.95314, -130.0064)",45.95314,-130.0064,2.9,"(45.9399, -129.9742)",EC_20180706115848_20180706120848,Research
9947,367800100,ROGER REVELLE,Research/Survey Vessel,6,122,207,2018-07-06 12:06:58,83.26,2018,"(45.95314, -130.0056)",45.95314,-130.0056,2.84,"(45.9399, -129.9742)",EC_20180706115848_20180706120848,Research
9948,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,0,196,295,2020-09-14 01:04:24,83.26,2020,"(45.91782, -129.9929)",45.91782,-129.9929,2.85,"(45.9399, -129.9742)",EC_20180706120848_20180706121848,Research
9949,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,72,294,2020-09-14 01:08:43,83.26,2020,"(45.91782, -129.9929)",45.91782,-129.9929,2.85,"(45.9399, -129.9742)",EC_20180706121848_20180706122848,Research
9950,367800100,ROGER REVELLE,Research/Survey Vessel,69,122,108,2018-07-06 12:36:25,83.26,2018,"(45.91859, -130.013)",45.91859,-130.013,3.83,"(45.9399, -129.9742)",EC_20180706122848_20180706123848,Research
9951,367800100,ROGER REVELLE,Research/Survey Vessel,67,117,99,2018-07-06 12:36:32,83.26,2018,"(45.91851, -130.0127)",45.91851,-130.0127,3.82,"(45.9399, -129.9742)",EC_20180706122848_20180706123848,Research
9952,367800100,ROGER REVELLE,Research/Survey Vessel,66,114,97,2018-07-06 12:36:34,83.26,2018,"(45.91848, -130.0127)",45.91848,-130.0127,3.82,"(45.9399, -129.9742)",EC_20180706122848_20180706123848,Research
9953,367800100,ROGER REVELLE,Research/Survey Vessel,49,28,3,2018-07-06 12:37:44,83.26,2018,"(45.91931, -130.0106)",45.91931,-130.0106,3.63,"(45.9399, -129.9742)",EC_20180706122848_20180706123848,Research
9954,367800100,ROGER REVELLE,Research/Survey Vessel,43,5,347,2018-07-06 12:38:13,83.26,2018,"(45.9199, -130.0105)",45.9199,-130.0105,3.59,"(45.9399, -129.9742)",EC_20180706122848_20180706123848,Research
9955,367800100,ROGER REVELLE,Research/Survey Vessel,42,351,348,2018-07-06 12:40:07,83.26,2018,"(45.92203, -130.0111)",45.92203,-130.0111,3.48,"(45.9399, -129.9742)",EC_20180706123848_20180706124848,Research
9956,367800100,ROGER REVELLE,Research/Survey Vessel,42,354,352,2018-07-06 12:40:30,83.26,2018,"(45.92251, -130.0111)",45.92251,-130.0111,3.45,"(45.9399, -129.9742)",EC_20180706123848_20180706124848,Research
9957,367800100,ROGER REVELLE,Research/Survey Vessel,43,358,355,2018-07-06 12:40:53,83.26,2018,"(45.92296, -130.0111)",45.92296,-130.0111,3.43,"(45.9399, -129.9742)",EC_20180706123848_20180706124848,Research
9958,367800100,ROGER REVELLE,Research/Survey Vessel,42,358,356,2018-07-06 12:40:56,83.26,2018,"(45.92304, -130.0111)",45.92304,-130.0111,3.42,"(45.9399, -129.9742)",EC_20180706123848_20180706124848,Research
9959,367800100,ROGER REVELLE,Research/Survey Vessel,43,0,356,2018-07-06 12:41:08,83.26,2018,"(45.92325, -130.0111)",45.92325,-130.0111,3.41,"(45.9399, -129.9742)",EC_20180706123848_20180706124848,Research
9960,367800100,ROGER REVELLE,Research/Survey Vessel,43,1,355,2018-07-06 12:41:28,83.26,2018,"(45.92363, -130.0111)",45.92363,-130.0111,3.39,"(45.9399, -129.9742)",EC_20180706123848_20180706124848,Research
9961,367800100,ROGER REVELLE,Research/Survey Vessel,43,2,355,2018-07-06 12:41:35,83.26,2018,"(45.92376, -130.0111)",45.92376,-130.0111,3.38,"(45.9399, -129.9742)",EC_20180706123848_20180706124848,Research
9962,367800100,ROGER REVELLE,Research/Survey Vessel,43,2,354,2018-07-06 12:41:47,83.26,2018,"(45.92405, -130.0111)",45.92405,-130.0111,3.36,"(45.9399, -129.9742)",EC_20180706123848_20180706124848,Research
9963,367800100,ROGER REVELLE,Research/Survey Vessel,44,1,353,2018-07-06 12:41:53,83.26,2018,"(45.92416, -130.011)",45.92416,-130.011,3.35,"(45.9399, -129.9742)",EC_20180706123848_20180706124848,Research
9964,367800100,ROGER REVELLE,Research/Survey Vessel,42,1,351,2018-07-06 12:42:17,83.26,2018,"(45.92464, -130.011)",45.92464,-130.011,3.32,"(45.9399, -129.9742)",EC_20180706123848_20180706124848,Research
9965,367800100,ROGER REVELLE,Research/Survey Vessel,43,357,355,2018-07-06 12:49:24,83.26,2018,"(45.93339, -130.0116)",45.93339,-130.0116,2.99,"(45.9399, -129.9742)",EC_20180706124848_20180706125848,Research
9966,367800100,ROGER REVELLE,Research/Survey Vessel,43,1,358,2018-07-06 12:49:49,83.26,2018,"(45.93392, -130.0116)",45.93392,-130.0116,2.98,"(45.9399, -129.9742)",EC_20180706124848_20180706125848,Research
9967,367800100,ROGER REVELLE,Research/Survey Vessel,44,3,359,2018-07-06 12:50:00,83.26,2018,"(45.93413, -130.0115)",45.93413,-130.0115,2.96,"(45.9399, -129.9742)",EC_20180706124848_20180706125848,Research
9968,367800100,ROGER REVELLE,Research/Survey Vessel,43,3,358,2018-07-06 12:50:11,83.26,2018,"(45.93437, -130.0115)",45.93437,-130.0115,2.96,"(45.9399, -129.9742)",EC_20180706124848_20180706125848,Research
9969,367800100,ROGER REVELLE,Research/Survey Vessel,42,4,354,2018-07-06 12:50:24,83.26,2018,"(45.93467, -130.0114)",45.93467,-130.0114,2.94,"(45.9399, -129.9742)",EC_20180706124848_20180706125848,Research
9970,367800100,ROGER REVELLE,Research/Survey Vessel,42,3,352,2018-07-06 12:50:27,83.26,2018,"(45.93472, -130.0114)",45.93472,-130.0114,2.94,"(45.9399, -129.9742)",EC_20180706124848_20180706125848,Research
9971,367800100,ROGER REVELLE,Research/Survey Vessel,36,0,333,2018-07-06 12:50:46,83.26,2018,"(45.93495, -130.0115)",45.93495,-130.0115,2.94,"(45.9399, -129.9742)",EC_20180706124848_20180706125848,Research
9972,367800100,ROGER REVELLE,Research/Survey Vessel,14,335,268,2018-07-06 12:51:28,83.26,2018,"(45.93525, -130.0117)",45.93525,-130.0117,2.95,"(45.9399, -129.9742)",EC_20180706124848_20180706125848,Research
9973,367800100,ROGER REVELLE,Research/Survey Vessel,7,344,232,2018-07-06 12:51:52,83.26,2018,"(45.9353, -130.0117)",45.9353,-130.0117,2.95,"(45.9399, -129.9742)",EC_20180706124848_20180706125848,Research
9974,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,21,295,2020-09-14 01:32:23,83.26,2020,"(45.9178, -129.9928)",45.9178,-129.9928,2.85,"(45.9399, -129.9742)",EC_20180706125848_20180706130848,Research
9975,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,1,227,295,2020-09-14 01:36:12,83.26,2020,"(45.91782, -129.9928)",45.91782,-129.9928,2.85,"(45.9399, -129.9742)",EC_20180706130848_20180706131848,Research
9976,366345000,THOMAS G.THOMPSON,Research/Survey Vessel,0,50,294,2020-09-14 01:46:34,83.26,2020,"(45.91782, -129.9928)",45.91782,-129.9928,2.85,"(45.9399, -129.9742)",EC_20180706131848_20180706132848,Research
9977,367800100,ROGER REVELLE,Research/Survey Vessel,6,38,248,2018-07-06 13:36:07,83.26,2018,"(45.93398, -130.0137)",45.93398,-130.0137,3.13,"(45.9399, -129.9742)",EC_20180706132848_20180706133848,Research
9978,367800100,ROGER REVELLE,Research/Survey Vessel,7,39,247,2018-07-06 13:36:22,83.26,2018,"(45.93401, -130.0136)",45.93401,-130.0136,3.12,"(45.9399, -129.9742)",EC_20180706132848_20180706133848,Research
9979,367800100,ROGER REVELLE,Research/Survey Vessel,5,78,247,2018-07-06 13:37:52,83.26,2018,"(45.93404, -130.0136)",45.93404,-130.0136,3.12,"(45.9399, -129.9742)",EC_20180706132848_20180706133848,Research
9980,367800100,ROGER REVELLE,Research/Survey Vessel,3,161,248,2018-07-06 13:38:18,83.26,2018,"(45.93402, -130.0136)",45.93402,-130.0136,3.12,"(45.9399, -129.9742)",EC_20180706132848_20180706133848,Research
9981,367800100,ROGER REVELLE,Research/Survey Vessel,3,179,247,2018-07-06 13:38:22,83.26,2018,"(45.93402, -130.0136)",45.93402,-130.0136,3.12,"(45.9399, -129.9742)",EC_20180706132848_20180706133848,Research
9982,367800100,ROGER REVELLE,Research/Survey Vessel,10,219,243,2018-07-06 13:38:57,83.26,2018,"(45.93393, -130.0137)",45.93393,-130.0137,3.13,"(45.9399, -129.9742)",EC_20180706133848_20180706134848,Research
9983,367800100,ROGER REVELLE,Research/Survey Vessel,9,219,243,2018-07-06 13:38:58,83.26,2018,"(45.93394, -130.0137)",45.93394,-130.0137,3.13,"(45.9399, -129.9742)",EC_20180706133848_20180706134848,Research
9984,367800100,ROGER REVELLE,Research/Survey Vessel,6,208,242,2018-07-06 13:39:18,83.26,2018,"(45.93389, -130.0138)",45.93389,-130.0138,3.14,"(45.9399, -129.9742)",EC_20180706133848_20180706134848,Research
9985,367800100,ROGER REVELLE,Research/Survey Vessel,3,305,245,2018-07-06 13:55:49,83.26,2018,"(45.93363, -130.0139)",45.93363,-130.0139,3.16,"(45.9399, -129.9742)",EC_20180706134848_20180706135848,Research
9986,367800100,ROGER REVELLE,Research/Survey Vessel,5,220,241,2018-07-06 14:03:00,83.26,2018,"(45.93359, -130.0139)",45.93359,-130.0139,3.16,"(45.9399, -129.9742)",EC_20180706135848_20180706140848,Research
9987,367800100,ROGER REVELLE,Research/Survey Vessel,8,49,279,2018-07-06 14:12:58,83.26,2018,"(45.9341, -130.0132)",45.9341,-130.0132,3.09,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
9988,367800100,ROGER REVELLE,Research/Survey Vessel,8,50,280,2018-07-06 14:13:02,83.26,2018,"(45.9341, -130.0132)",45.9341,-130.0132,3.09,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
9989,367800100,ROGER REVELLE,Research/Survey Vessel,8,52,284,2018-07-06 14:13:16,83.26,2018,"(45.9341, -130.0132)",45.9341,-130.0132,3.09,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
9990,367800100,ROGER REVELLE,Research/Survey Vessel,7,52,284,2018-07-06 14:13:18,83.26,2018,"(45.9341, -130.0132)",45.9341,-130.0132,3.09,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
9991,367800100,ROGER REVELLE,Research/Survey Vessel,8,52,285,2018-07-06 14:13:21,83.26,2018,"(45.93413, -130.0132)",45.93413,-130.0132,3.09,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
9992,367800100,ROGER REVELLE,Research/Survey Vessel,8,52,286,2018-07-06 14:13:31,83.26,2018,"(45.93413, -130.0132)",45.93413,-130.0132,3.09,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
9993,367800100,ROGER REVELLE,Research/Survey Vessel,7,59,282,2018-07-06 14:13:58,83.26,2018,"(45.93419, -130.013)",45.93419,-130.013,3.08,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
9994,367800100,ROGER REVELLE,Research/Survey Vessel,8,63,267,2018-07-06 14:14:38,83.26,2018,"(45.93432, -130.0128)",45.93432,-130.0128,3.06,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
9995,367800100,ROGER REVELLE,Research/Survey Vessel,7,64,265,2018-07-06 14:14:44,83.26,2018,"(45.93432, -130.0128)",45.93432,-130.0128,3.06,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
9996,367800100,ROGER REVELLE,Research/Survey Vessel,7,63,263,2018-07-06 14:14:48,83.26,2018,"(45.93432, -130.0128)",45.93432,-130.0128,3.06,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
9997,367800100,ROGER REVELLE,Research/Survey Vessel,9,67,247,2018-07-06 14:15:28,83.26,2018,"(45.93437, -130.0126)",45.93437,-130.0126,3.04,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
9998,367800100,ROGER REVELLE,Research/Survey Vessel,8,67,243,2018-07-06 14:15:38,83.26,2018,"(45.93437, -130.0126)",45.93437,-130.0126,3.04,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
9999,367800100,ROGER REVELLE,Research/Survey Vessel,5,67,235,2018-07-06 14:16:00,83.26,2018,"(45.93437, -130.0125)",45.93437,-130.0125,3.03,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
10000,367800100,ROGER REVELLE,Research/Survey Vessel,5,68,234,2018-07-06 14:16:05,83.26,2018,"(45.93437, -130.0125)",45.93437,-130.0125,3.03,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
10001,367800100,ROGER REVELLE,Research/Survey Vessel,5,148,221,2018-07-06 14:17:05,83.26,2018,"(45.93435, -130.0125)",45.93435,-130.0125,3.03,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
10002,367800100,ROGER REVELLE,Research/Survey Vessel,5,185,218,2018-07-06 14:17:18,83.26,2018,"(45.93432, -130.0125)",45.93432,-130.0125,3.03,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
10003,367800100,ROGER REVELLE,Research/Survey Vessel,6,198,210,2018-07-06 14:17:38,83.26,2018,"(45.93426, -130.0125)",45.93426,-130.0125,3.04,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
10004,367800100,ROGER REVELLE,Research/Survey Vessel,6,198,210,2018-07-06 14:17:48,83.26,2018,"(45.93424, -130.0125)",45.93424,-130.0125,3.04,"(45.9399, -129.9742)",EC_20180706140848_20180706141848,Research
10005,367800100,ROGER REVELLE,Research/Survey Vessel,8,221,249,2018-07-06 14:24:11,83.26,2018,"(45.93317, -130.0119)",45.93317,-130.0119,3.02,"(45.9399, -129.9742)",EC_20180706141848_20180706142848,Research
10006,367800100,ROGER REVELLE,Research/Survey Vessel,4,238,253,2018-07-06 14:24:42,83.26,2018,"(45.93316, -130.012)",45.93316,-130.012,3.03,"(45.9399, -129.9742)",EC_20180706141848_20180706142848,Research
10007,367800100,ROGER REVELLE,Research/Survey Vessel,11,271,250,2018-07-06 14:27:08,83.26,2018,"(45.93315, -130.0127)",45.93315,-130.0127,3.08,"(45.9399, -129.9742)",EC_20180706141848_20180706142848,Research
10008,367800100,ROGER REVELLE,Research/Survey Vessel,11,272,257,2018-07-06 14:27:56,83.26,2018,"(45.93317, -130.013)",45.93317,-130.013,3.1,"(45.9399, -129.9742)",EC_20180706141848_20180706142848,Research
10009,367800100,ROGER REVELLE,Research/Survey Vessel,10,274,258,2018-07-06 14:28:04,83.26,2018,"(45.93317, -130.0131)",45.93317,-130.0131,3.11,"(45.9399, -129.9742)",EC_20180706141848_20180706142848,Research
10010,367800100,ROGER REVELLE,Research/Survey Vessel,11,278,260,2018-07-06 14:28:19,83.26,2018,"(45.9332, -130.0132)",45.9332,-130.0132,3.11,"(45.9399, -129.9742)",EC_20180706141848_20180706142848,Research
10011,367800100,ROGER REVELLE,Research/Survey Vessel,11,277,261,2018-07-06 14:28:25,83.26,2018,"(45.9332, -130.0132)",45.9332,-130.0132,3.11,"(45.9399, -129.9742)",EC_20180706141848_20180706142848,Research
10012,367800100,ROGER REVELLE,Research/Survey Vessel,7,302,263,2018-07-06 14:30:09,83.26,2018,"(45.93333, -130.0137)",45.93333,-130.0137,3.15,"(45.9399, -129.9742)",EC_20180706142848_20180706143848,Research
10013,367800100,ROGER REVELLE,Research/Survey Vessel,6,305,265,2018-07-06 14:30:39,83.26,2018,"(45.93339, -130.0138)",45.93339,-130.0138,3.16,"(45.9399, -129.9742)",EC_20180706142848_20180706143848,Research
10014,367800100,ROGER REVELLE,Research/Survey Vessel,5,305,266,2018-07-06 14:30:51,83.26,2018,"(45.93339, -130.0138)",45.93339,-130.0138,3.16,"(45.9399, -129.9742)",EC_20180706142848_20180706143848,Research
10015,367800100,ROGER REVELLE,Research/Survey Vessel,3,308,266,2018-07-06 14:31:06,83.26,2018,"(45.93339, -130.0138)",45.93339,-130.0138,3.16,"(45.9399, -129.9742)",EC_20180706142848_20180706143848,Research
10016,367800100,ROGER REVELLE,Research/Survey Vessel,4,307,265,2018-07-06 14:31:12,83.26,2018,"(45.93339, -130.0138)",45.93339,-130.0138,3.16,"(45.9399, -129.9742)",EC_20180706142848_20180706143848,Research
10017,367800100,ROGER REVELLE,Research/Survey Vessel,3,307,266,2018-07-06 14:31:16,83.26,2018,"(45.93341, -130.0138)",45.93341,-130.0138,3.15,"(45.9399, -129.9742)",EC_20180706142848_20180706143848,Research
10018,367800100,ROGER REVELLE,Research/Survey Vessel,3,23,262,2018-07-06 14:31:51,83.26,2018,"(45.93341, -130.0138)",45.93341,-130.0138,3.15,"(45.9399, -129.9742)",EC_20180706142848_20180706143848,Research
10019,367800100,ROGER REVELLE,Research/Survey Vessel,4,3,264,2018-07-06 14:32:28,83.26,2018,"(45.93344, -130.0138)",45.93344,-130.0138,3.15,"(45.9399, -129.9742)",EC_20180706142848_20180706143848,Research
10020,367800100,ROGER REVELLE,Research/Survey Vessel,3,89,263,2018-07-06 14:39:48,83.26,2018,"(45.93361, -130.0139)",45.93361,-130.0139,3.16,"(45.9399, -129.9742)",EC_20180706143848_20180706144848,Research
10021,367800100,ROGER REVELLE,Research/Survey Vessel,3,286,264,2018-07-06 14:46:01,83.26,2018,"(45.9336, -130.014)",45.9336,-130.014,3.16,"(45.9399, -129.9742)",EC_20180706143848_20180706144848,Research
10022,367800100,ROGER REVELLE,Research/Survey Vessel,3,263,264,2018-07-06 14:46:21,83.26,2018,"(45.9336, -130.014)",45.9336,-130.014,3.16,"(45.9399, -129.9742)",EC_20180706143848_20180706144848,Research
10023,367800100,ROGER REVELLE,Research/Survey Vessel,3,196,263,2018-07-06 14:46:56,83.26,2018,"(45.93357, -130.0139)",45.93357,-130.0139,3.16,"(45.9399, -129.9742)",EC_20180706143848_20180706144848,Research
